id,title,genres,overview,poster_url,trailer_url
942,Park Western,"Drama, Mystery, Thriller",A compelling tale of Park in a small Indian village.,https://placehold.co/300x450/16213e/f39c12?text=Park%20Western,https://www.youtube.com/watch?v=OKBMCL-frPU
943,Sach Cell,"Drama, Sci-Fi, Mystery",A moving portrait of Sach amidst the political turmoil.,https://placehold.co/300x450/16213e/f39c12?text=Sach%20Cell,https://www.youtube.com/watch?v=D4qAQYlgZQs
944,Nikah Garden,"Drama, War",The struggles of Nikah in the cricket-crazy streets.,https://placehold.co/300x450/16213e/f39c12?text=Nikah%20Garden,https://www.youtube.com/watch?v=Po3jStA673E
945,Black Eyed Peas Technique,"Adventure, War",An epic adventure of Black amidst the backdrop of rural India.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Black%20Eyed%20Peas%20Technique,https://www.youtube.com/watch?v=Zr6T4yH8bf0
946,Pradhan Dust,Biography,When history remembers Pradhan on the banks of the Ganges.,https://placehold.co/300x450/1a1a2e/f39c12?text=Pradhan%20Dust,https://www.youtube.com/watch?v=4GPvYMKtrtI
947,Sapna Haveli,"Adventure, War",An epic adventure of Sapna in the vibrant culture of Punjab.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Sapna%20Haveli,https://www.youtube.com/watch?v=y1-w1kUNe6w
948,Rishta Bridge,Family,A heartwarming story of Rishta amidst the festivals of India.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Rishta%20Bridge,https://www.youtube.com/watch?v=vqu4z34wENw
949,Bazaar Hawa,"Adventure, Mystery, Biography",An epic adventure of Bazaar in the bustling streets of Mumbai.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Bazaar%20Hawa,https://www.youtube.com/watch?v=COv52Qyctws
950,Karma Naked,"Family, Sci-Fi",When generations clash in Karma in the IT hub of Bangalore.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Karma%20Naked,https://www.youtube.com/watch?v=f_vbAtFSEc0
951,Over Tunnel,Thriller,When secrets threaten Over in a small Indian village.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Over%20Tunnel,https://www.youtube.com/watch?v=JKa05nyUmuQ
952,Your Team,"Thriller, Drama",A suspenseful chase after Your in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Your%20Team,https://www.youtube.com/watch?v=pKctjlxbFDQ
953,Thondimuthalum Driksakshiyum,"Comedy, Action",A laugh-out-loud story about Thondimuthalum in the cricket-crazy streets.,https://placehold.co/300x450/0f3460/f1c40f?text=Thondimuthalum%20Driksakshi,https://www.youtube.com/watch?v=8B1EtVPBSMw
954,Bay Leaf: War,Family,When generations clash in Bay against the snow-capped Himalayas.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Bay%20Leaf%3A%20War,https://www.youtube.com/watch?v=OKBMCL-frPU
955,Rasm Bajra,Family,A heartwarming story of Rasm amidst the festivals of India.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Rasm%20Bajra,https://www.youtube.com/watch?v=D4qAQYlgZQs
956,Hawa Raat,"Sport, Horror",A sporting legend rises from Hawa in the vibrant culture of Punjab.,https://placehold.co/300x450/0d1a0d/27ae60?text=Hawa%20Raat,https://www.youtube.com/watch?v=Po3jStA673E
957,Tape: Struggle,"Romance, Thriller, Action",A whirlwind romance between Tape in the colorful lanes of Old Delhi.,https://placehold.co/300x450/2d132c/e91e63?text=Tape%3A%20Struggle,https://www.youtube.com/watch?v=Zr6T4yH8bf0
958,Mayo Force,Horror,A nightmare unfolds for Mayo amidst the festivals of India.,https://placehold.co/300x450/0d0d0d/c0392b?text=Mayo%20Force,https://www.youtube.com/watch?v=4GPvYMKtrtI
959,I,Crime,A dark crime thriller about I in the world of Bollywood.,https://placehold.co/300x450/1a1a1a/e74c3c?text=I,https://www.youtube.com/watch?v=y1-w1kUNe6w
960,Doosra Needing,"Romance, Horror",The unforgettable love of Doosra in a joint family setup.,https://placehold.co/300x450/2d132c/e91e63?text=Doosra%20Needing,https://www.youtube.com/watch?v=vqu4z34wENw
961,Sweet Potato Cheating Within,"Music, Musical",When melodies transform Sweet in a metropolitan city.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Sweet%20Potato%20Cheating%20Wit,https://www.youtube.com/watch?v=COv52Qyctws
962,Karuna Rosemary Local,"Music, Sci-Fi, Musical",Rhythm and soul unite Karuna on the banks of the Ganges.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Karuna%20Rosemary%20Local,https://www.youtube.com/watch?v=f_vbAtFSEc0
963,Milan Sooraj,"Mystery, Music, Horror",When secrets unravel around Milan in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a1a/34495e?text=Milan%20Sooraj,https://www.youtube.com/watch?v=JKa05nyUmuQ
964,Rank Rack,"Crime, Fantasy",A dark crime thriller about Rank in the world of Bollywood.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Rank%20Rack,https://www.youtube.com/watch?v=pKctjlxbFDQ
965,Knight Toor Dal,Drama,A moving portrait of Knight against the caste system.,https://placehold.co/300x450/16213e/f39c12?text=Knight%20Toor%20Dal,https://www.youtube.com/watch?v=8B1EtVPBSMw
966,Out Manchurian,"Fantasy, Sport",When fantasy becomes reality for Out against the snow-capped Himalayas.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Out%20Manchurian,https://www.youtube.com/watch?v=OKBMCL-frPU
967,Sooraj Sanam,"Musical, Sport",When music transforms the life of Sooraj in a middle-class Indian household.,https://placehold.co/300x450/2e1a2e/e91e63?text=Sooraj%20Sanam,https://www.youtube.com/watch?v=D4qAQYlgZQs
968,Kissa Aaj,"Thriller, Family, Biography",A suspenseful chase after Kissa in a middle-class Indian household.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Kissa%20Aaj,https://www.youtube.com/watch?v=Po3jStA673E
969,Judai Bold,"Crime, Family",A gritty crime saga of Judai against the traditions of a conservative family.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Judai%20Bold,https://www.youtube.com/watch?v=Zr6T4yH8bf0
970,Handsome Desk,Biography,The untold story of Handsome amidst the political turmoil.,https://placehold.co/300x450/1a1a2e/f39c12?text=Handsome%20Desk,https://www.youtube.com/watch?v=4GPvYMKtrtI
971,Dharma Jung,"Horror, Music, Musical",A nightmare unfolds for Dharma amidst the political turmoil.,https://placehold.co/300x450/0d0d0d/c0392b?text=Dharma%20Jung,https://www.youtube.com/watch?v=y1-w1kUNe6w
972,Sleet: Dusk,Sport,A sporting legend rises from Sleet in the majestic palaces of Rajasthan.,https://placehold.co/300x450/0d1a0d/27ae60?text=Sleet%3A%20Dusk,https://www.youtube.com/watch?v=vqu4z34wENw
973,Aaj Swad,"Thriller, Drama",A chilling thriller about Aaj in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Aaj%20Swad,https://www.youtube.com/watch?v=COv52Qyctws
974,Payasam Celery,Sci-Fi,The future holds surprises for Payasam in the cricket-crazy streets.,https://placehold.co/300x450/0c1445/3498db?text=Payasam%20Celery,https://www.youtube.com/watch?v=f_vbAtFSEc0
975,Saat Afsana,"Drama, Sport",A gripping story of Saat against the traditions of a conservative family.,https://placehold.co/300x450/16213e/f39c12?text=Saat%20Afsana,https://www.youtube.com/watch?v=JKa05nyUmuQ
976,Maa Broken,Adventure,A daring quest by Maa in the world of Bollywood.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Maa%20Broken,https://www.youtube.com/watch?v=pKctjlxbFDQ
977,Kebab Filter Coffee,"War, Horror, History",When peace is shattered around Kebab in the world of Bollywood.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Kebab%20Filter%20Coffee,https://www.youtube.com/watch?v=8B1EtVPBSMw
978,Baahubali,"Comedy, War, Fantasy",Hilarious misadventures of Baahubali in the backwaters of Kerala.,https://placehold.co/300x450/0f3460/f1c40f?text=Baahubali,https://www.youtube.com/watch?v=OKBMCL-frPU
979,Shola Barley,"Family, Comedy",A beautiful family tale of Shola against the snow-capped Himalayas.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Shola%20Barley,https://www.youtube.com/watch?v=D4qAQYlgZQs
980,Raaz Naseeb,History,A saga from the pages of time Raaz in a joint family setup.,https://placehold.co/300x450/2e1a0d/d35400?text=Raaz%20Naseeb,https://www.youtube.com/watch?v=Po3jStA673E
981,Sort Liking,"Comedy, Family",Comedic chaos ensues when Sort against the snow-capped Himalayas.,https://placehold.co/300x450/0f3460/f1c40f?text=Sort%20Liking,https://www.youtube.com/watch?v=Zr6T4yH8bf0
982,Taara Kahaani,"Family, Musical",A touching family drama about Taara in the vibrant culture of Punjab.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Taara%20Kahaani,https://www.youtube.com/watch?v=4GPvYMKtrtI
983,Speed Frost,"Sci-Fi, Music",In a futuristic world Speed in the cricket-crazy streets.,https://placehold.co/300x450/0c1445/3498db?text=Speed%20Frost,https://www.youtube.com/watch?v=y1-w1kUNe6w
984,Namkeen: Mission,"Biography, Comedy, Sci-Fi",The untold story of Namkeen in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a2e/f39c12?text=Namkeen%3A%20Mission,https://www.youtube.com/watch?v=vqu4z34wENw
985,Barsaat Chanda,Action,Explosive action as Barsaat in the cricket-crazy streets.,https://placehold.co/300x450/1a1a2e/e50914?text=Barsaat%20Chanda,https://www.youtube.com/watch?v=COv52Qyctws
986,Judai Teekha,"Drama, Adventure, Sport",A compelling tale of Judai in the IT hub of Bangalore.,https://placehold.co/300x450/16213e/f39c12?text=Judai%20Teekha,https://www.youtube.com/watch?v=f_vbAtFSEc0
987,Parso Life,"Comedy, Drama",A rib-tickling tale of Parso against the caste system.,https://placehold.co/300x450/0f3460/f1c40f?text=Parso%20Life,https://www.youtube.com/watch?v=JKa05nyUmuQ
988,Sword: Anthology,"Fantasy, Mystery",A fantastical journey of Sword against the caste system.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Sword%3A%20Anthology,https://www.youtube.com/watch?v=pKctjlxbFDQ
989,An Hard,Crime,When law and order collide with An in the cricket-crazy streets.,https://placehold.co/300x450/1a1a1a/e74c3c?text=An%20Hard,https://www.youtube.com/watch?v=8B1EtVPBSMw
990,Andhera Sight,Adventure,A thrilling expedition of Andhera in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Andhera%20Sight,https://www.youtube.com/watch?v=OKBMCL-frPU
991,Naked: Era,Horror,Dark secrets haunt Naked in the colorful lanes of Old Delhi.,https://placehold.co/300x450/0d0d0d/c0392b?text=Naked%3A%20Era,https://www.youtube.com/watch?v=D4qAQYlgZQs
992,Sapna Dilbar,"Biography, Crime",When history remembers Sapna in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a2e/f39c12?text=Sapna%20Dilbar,https://www.youtube.com/watch?v=Po3jStA673E
993,Mehndi Manzil,"History, Thriller",When history remembers Mehndi in the world of Bollywood.,https://placehold.co/300x450/2e1a0d/d35400?text=Mehndi%20Manzil,https://www.youtube.com/watch?v=Zr6T4yH8bf0
994,Do Blood,"Drama, War",A moving portrait of Do against the traditions of a conservative family.,https://placehold.co/300x450/16213e/f39c12?text=Do%20Blood,https://www.youtube.com/watch?v=4GPvYMKtrtI
995,Ashubh Dhamaal,"Fantasy, Adventure, Mystery",An enchanting tale of Ashubh amidst the festivals of India.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Ashubh%20Dhamaal,https://www.youtube.com/watch?v=y1-w1kUNe6w
996,Sooraj Matka,"Thriller, Action, Adventure",A deadly mystery engulfs Sooraj in a middle-class Indian household.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Sooraj%20Matka,https://www.youtube.com/watch?v=vqu4z34wENw
997,Magic: The Film,"Fantasy, Romance",A fantastical journey of Magic on the banks of the Ganges.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Magic%3A%20The%20Film,https://www.youtube.com/watch?v=COv52Qyctws
998,Amazing: Dusk,Comedy,A witty comedy about Amazing amidst the backdrop of rural India.,https://placehold.co/300x450/0f3460/f1c40f?text=Amazing%3A%20Dusk,https://www.youtube.com/watch?v=f_vbAtFSEc0
999,Arena School Distance,"Sci-Fi, Romance",A technological marvel involving Arena in the vibrant culture of Punjab.,https://placehold.co/300x450/0c1445/3498db?text=Arena%20School%20Distance,https://www.youtube.com/watch?v=JKa05nyUmuQ
1000,Haldi Butter,"History, Drama",When history remembers Haldi in the vibrant culture of Punjab.,https://placehold.co/300x450/2e1a0d/d35400?text=Haldi%20Butter,https://www.youtube.com/watch?v=pKctjlxbFDQ
1001,Pehchaan Calm,"Biography, Sport",The untold story of Pehchaan in the backwaters of Kerala.,https://placehold.co/300x450/1a1a2e/f39c12?text=Pehchaan%20Calm,https://www.youtube.com/watch?v=8B1EtVPBSMw
1002,Nikah Rekha,"Sport, Thriller",When victory calls Nikah in a joint family setup.,https://placehold.co/300x450/0d1a0d/27ae60?text=Nikah%20Rekha,https://www.youtube.com/watch?v=OKBMCL-frPU
1003,Uncomfortable Metro,"Sci-Fi, Fantasy",In a futuristic world Uncomfortable amidst the festivals of India.,https://placehold.co/300x450/0c1445/3498db?text=Uncomfortable%20Metro,https://www.youtube.com/watch?v=D4qAQYlgZQs
1004,Mall Artery,Biography,The remarkable journey of Mall amidst the festivals of India.,https://placehold.co/300x450/1a1a2e/f39c12?text=Mall%20Artery,https://www.youtube.com/watch?v=Po3jStA673E
1005,Swaraj Mahal,"Mystery, Romance",An enigmatic tale of Swaraj amidst the festivals of India.,https://placehold.co/300x450/1a1a1a/34495e?text=Swaraj%20Mahal,https://www.youtube.com/watch?v=Zr6T4yH8bf0
1006,Jalsa Filter Coffee,"Drama, Thriller",The inspiring saga of Jalsa in the backwaters of Kerala.,https://placehold.co/300x450/16213e/f39c12?text=Jalsa%20Filter%20Coffee,https://www.youtube.com/watch?v=4GPvYMKtrtI
1007,Raspberry Purpose Dark,"Adventure, Sport",A daring quest by Raspberry in the cricket-crazy streets.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Raspberry%20Purpose%20Dark,https://www.youtube.com/watch?v=y1-w1kUNe6w
1008,Raat Karuna,"Comedy, History",A witty comedy about Raat amidst the festivals of India.,https://placehold.co/300x450/0f3460/f1c40f?text=Raat%20Karuna,https://www.youtube.com/watch?v=vqu4z34wENw
1009,Behen Cham Cham,"Action, History, Drama",Non-stop action with Behen in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a2e/e50914?text=Behen%20Cham%20Cham,https://www.youtube.com/watch?v=COv52Qyctws
1010,Face: Episode,"Thriller, History",A suspenseful chase after Face in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Face%3A%20Episode,https://www.youtube.com/watch?v=f_vbAtFSEc0
1011,Muqaddar Geet,"History, Romance, Adventure",When history remembers Muqaddar against the caste system.,https://placehold.co/300x450/2e1a0d/d35400?text=Muqaddar%20Geet,https://www.youtube.com/watch?v=JKa05nyUmuQ
1012,Raag: Mission,"Horror, Action, Music",Horror strikes Raag against the snow-capped Himalayas.,https://placehold.co/300x450/0d0d0d/c0392b?text=Raag%3A%20Mission,https://www.youtube.com/watch?v=pKctjlxbFDQ
1013,Shaadi Rasam,"Music, History",When melodies transform Shaadi in a small Indian village.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Shaadi%20Rasam,https://www.youtube.com/watch?v=8B1EtVPBSMw
1014,Chair Speed,"Sport, Fantasy, Horror",An inspiring sports drama about Chair on the banks of the Ganges.,https://placehold.co/300x450/0d1a0d/27ae60?text=Chair%20Speed,https://www.youtube.com/watch?v=OKBMCL-frPU
1015,Jung Swatantra,Music,When tunes heal Jung against the caste system.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Jung%20Swatantra,https://www.youtube.com/watch?v=D4qAQYlgZQs
1016,Aarambh School,Thriller,A deadly mystery engulfs Aarambh in the cricket-crazy streets.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Aarambh%20School,https://www.youtube.com/watch?v=Po3jStA673E
1017,Rasam Layer,Biography,A legendary tale of Rasam against the caste system.,https://placehold.co/300x450/1a1a2e/f39c12?text=Rasam%20Layer,https://www.youtube.com/watch?v=Zr6T4yH8bf0
1018,Aagosh Raasta,"Action, Musical",Explosive action as Aagosh against the traditions of a conservative family.,https://placehold.co/300x450/1a1a2e/e50914?text=Aagosh%20Raasta,https://www.youtube.com/watch?v=4GPvYMKtrtI
1019,Custom Court,"Action, Comedy",High-octane action featuring Custom in the cricket-crazy streets.,https://placehold.co/300x450/1a1a2e/e50914?text=Custom%20Court,https://www.youtube.com/watch?v=y1-w1kUNe6w
1020,Pulimurugan,Romance,A modern-day romance of Pulimurugan amidst the festivals of India.,https://placehold.co/300x450/2d132c/e91e63?text=Pulimurugan,https://www.youtube.com/watch?v=vqu4z34wENw
1021,Match Outer,Adventure,When courage leads Match in a small Indian village.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Match%20Outer,https://www.youtube.com/watch?v=COv52Qyctws
1022,Line: Quest,"Drama, Comedy",The heartbreaking tale of Line amidst the tea gardens of Assam.,https://placehold.co/300x450/16213e/f39c12?text=Line%3A%20Quest,https://www.youtube.com/watch?v=f_vbAtFSEc0
1023,Pradhan Rosemary,"Musical, Sci-Fi, Comedy",A melodious journey of Pradhan amidst the festivals of India.,https://placehold.co/300x450/2e1a2e/e91e63?text=Pradhan%20Rosemary,https://www.youtube.com/watch?v=JKa05nyUmuQ
1024,Puzhu,"Adventure, Horror",An adventurous journey through Puzhu in a small Indian village.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Puzhu,https://www.youtube.com/watch?v=pKctjlxbFDQ
1025,Jai Full Body,"Mystery, History, Horror",The mystery deepens for Jai in a metropolitan city.,https://placehold.co/300x450/1a1a1a/34495e?text=Jai%20Full%20Body,https://www.youtube.com/watch?v=8B1EtVPBSMw
1026,Bhakti Mahal,"Sci-Fi, Musical",The future holds surprises for Bhakti in a metropolitan city.,https://placehold.co/300x450/0c1445/3498db?text=Bhakti%20Mahal,https://www.youtube.com/watch?v=OKBMCL-frPU
1027,Job Peach,History,When the past echoes through Job in the backwaters of Kerala.,https://placehold.co/300x450/2e1a0d/d35400?text=Job%20Peach,https://www.youtube.com/watch?v=D4qAQYlgZQs
1028,Sanam: Chapter 1,"Action, War",Non-stop action with Sanam in the world of Bollywood.,https://placehold.co/300x450/1a1a2e/e50914?text=Sanam%3A%20Chapter%201,https://www.youtube.com/watch?v=Po3jStA673E
1029,Shy: The Movie,"Sport, Adventure",The field of dreams for Shy on the banks of the Ganges.,https://placehold.co/300x450/0d1a0d/27ae60?text=Shy%3A%20The%20Movie,https://www.youtube.com/watch?v=Zr6T4yH8bf0
1030,Parampara Garm,"War, Biography",The brutal reality of war for Parampara amidst the backdrop of rural India.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Parampara%20Garm,https://www.youtube.com/watch?v=4GPvYMKtrtI
